CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C12299,0.26469297338937087,1.0,0.0,0.0,0.0,0.538429782449112,0.0,0.0,0.0,0.5740740740740741,0.5665665665665666,0.0,0.018518518518518517,0.0346357251082561,0.45042906618278333,0.0,1.0
C12300,0.18981360985094575,1.0,0.6953453360217585,0.5813029317118731,0.8314992315942369,0.0,0.7342342342342343,0.7707707707707707,0.8323323323323324,0.0,0.0,0.8198198198198199,0.914914914914915,0.4485841964429845,0.255926919218448,0.8858858858858859,1.0
C12301,0.013152580993215158,0.012512512512512512,0.5148038520808474,0.0,0.709245012723974,0.0,0.47297297297297297,0.0,0.5945945945945945,0.0,0.0,0.4269269269269269,0.953953953953954,0.24690906703878232,0.011503233728252137,0.0,1.0
C12302,0.9139195632431201,1.0,0.8436815594610513,0.8788779383754882,0.7331648878463757,0.7994345085273711,0.7342342342342343,0.8633633633633633,0.8323323323323324,0.8953953953953955,0.8253253253253253,0.8953953953953954,0.8843843843843844,0.5941047036772132,0.8879228927414738,0.0,1.0
C12303,0.12632877954252267,0.21421421421421422,0.44721445090003265,0.0,0.6472272788695834,0.0,0.5980980980980981,0.0,0.6706706706706707,0.0,0.0,0.527027027027027,0.46846846846846846,0.2254259953371265,0.18918602042892446,0.8148148148148149,1.0
C12304,0.7087946981767004,1.0,0.0,0.0,0.0,0.5755269938572412,0.0,0.0,0.0,0.5740740740740741,0.5665665665665666,0.0,0.3133133133133133,0.3460999369821086,0.6218087196563257,0.0,1.0
C12305,0.516161602595711,1.0,0.8916580546954743,0.9363557730147647,0.5228739847518391,0.9172731750336689,0.5590590590590591,0.8368368368368369,0.488988988988989,0.6996996996996997,0.8873873873873874,0.7912912912912913,0.8468468468468469,0.8780186829313952,0.46207536620073963,0.0,1.0
C12306,0.6594648081732054,1.0,0.6845185772121182,0.7698888700452423,0.5631157656531096,0.0,1.0,1.0,0.5560560560560561,0.0,0.0,0.7597597597597597,0.2092092092092092,0.5997201606444943,0.8560887977247095,0.0,1.0
C12307,0.5341595200690848,1.0,0.0,0.0,0.0,0.5294611090719058,0.0,0.0,0.0,0.6446446446446447,0.5665665665665666,0.0,0.05855855855855856,0.0874859853143768,0.32863552815151187,0.0,0.07557557557557557
C12308,0.23143666240764174,0.21421421421421422,0.706094723093551,0.7384015939943154,0.7093345119120885,0.0,0.5590590590590591,0.8073073073073074,0.5560560560560561,0.0,0.0,0.6501501501501501,0.9294294294294294,0.7926487899798186,0.24046937212451416,0.8523523523523524,1.0
C12309,0.585184551177699,1.0,0.4284281671045801,0.5569923995487976,0.5537400650426613,0.6634041751052698,0.7107107107107107,0.6941941941941943,0.8113113113113113,0.7447447447447448,0.7097097097097097,0.6501501501501501,0.8218218218218218,0.8448186458335052,0.5471256689336188,0.7762762762762763,0.13213213213213215
C12310,0.8796292975715998,1.0,0.0,0.0,0.0,0.9983689579894535,0.0,0.0,0.0,0.9889889889889889,0.9983538382257359,0.0,0.953953953953954,0.9924131366479124,0.8128259484878894,0.7627627627627628,1.0
C12311,0.23246152697164743,1.0,0.765224240316741,0.8224512005339858,0.629305815882997,0.0,1.0,1.0,0.6376376376376376,0.0,0.0,0.8988988988988988,0.6856856856856857,0.6987636290248741,0.28944327638265954,0.8658658658658658,1.0
C12312,0.8939865415083131,1.0,0.8032669116424294,0.8867700154065021,0.0,0.0,0.26626626626626626,0.5425425425425425,0.0,0.0,0.0,0.26576576576576577,0.7202202202202201,0.5556072959470826,0.86664738564311,0.0,1.0
C12313,0.2753178165288126,0.11861861861861862,0.5208361541013211,0.6996996996996997,0.0,0.0,0.26626626626626626,0.5425425425425425,0.0,0.0,0.0,0.26576576576576577,0.571071071071071,0.07313617285654596,0.05107609381574937,0.0,1.0
C12314,0.7827459513357374,1.0,0.7020502167192123,0.7037616223572082,0.7564986379056731,0.6494176488108605,1.0,0.7237237237237237,1.0,0.6996996996996997,0.7557557557557557,0.8858858858858858,0.3798798798798799,0.4979583269102715,0.8373234296984366,0.0,1.0
C12315,0.170177712639177,1.0,0.7711710601405214,0.0,0.9098978859685187,0.0,1.0,0.0,1.0,0.0,0.0,0.8383383383383383,0.8218218218218218,0.5855711750580046,0.25199573144597853,1.0,1.0
C12316,0.5072636652278066,1.0,0.0,0.0,0.0,0.931193481880269,0.0,0.0,0.0,0.8183183183183182,0.7942942942942943,0.0,0.27627627627627627,0.8868913462498195,0.6665642259581558,0.7762762762762763,0.13213213213213215
C12317,0.6833574875828152,1.0,0.3213256953987886,0.5659068590120266,0.0,0.5388514690498329,0.3883883883883884,0.7237237237237237,0.0,0.5740740740740741,0.5665665665665666,0.36236236236236236,0.27627627627627627,0.38396877212971675,0.5552864003235485,0.0,1.0
C12318,0.5268708464807257,1.0,0.0,0.0,0.0,0.8394895837197591,0.0,0.0,0.0,0.8508508508508509,0.9439439439439439,0.0,0.3133133133133133,0.6512841271046073,0.5436042464681525,0.6831831831831832,1.0
C12319,0.946903484084237,1.0,0.7743763508924978,0.866148093864277,0.0,0.8791948875164877,0.515015015015015,0.8368368368368369,0.0,0.9519519519519519,0.9019019019019019,0.7597597597597597,0.7892892892892893,0.6268165081402198,0.8792689097540967,0.0,1.0
C12320,0.707580301395046,1.0,0.3433866098268692,0.5836148750156321,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6501501501501501,0.7602602602602603,0.2825250190287611,0.6724909410812104,0.0,1.0
C12321,0.09167228730142013,0.1791791791791792,0.940827095642237,0.9534033357260454,0.8485503819225715,0.0,1.0,1.0,0.6376376376376376,0.0,0.0,0.9099099099099099,0.9814814814814814,0.8828061183575253,0.030889324339209812,1.0,1.0
C12322,0.39851139495429844,1.0,0.4422861390048809,0.5613122470130492,0.5643882649458247,0.0,0.43243243243243246,0.7707707707707707,0.524024024024024,0.0,0.0,0.4964964964964965,0.914914914914915,0.6280878532288457,0.3216533466105818,0.6831831831831832,1.0
C12323,0.6164394941208691,1.0,0.6747617277299468,0.7788071787989352,0.49944973684993366,0.0,0.7342342342342343,0.8368368368368369,0.7412412412412412,0.0,0.0,0.7597597597597597,0.2092092092092092,0.25868866764204873,0.7187450508325249,0.0,1.0
C12324,0.4416512626424466,1.0,0.5505517055137846,0.6716937688240117,0.5414162321378816,0.7195386471001101,0.5590590590590591,0.7707707707707707,0.524024024024024,0.9284284284284284,0.8718718718718719,0.527027027027027,0.7202202202202201,0.2280033652574519,0.4253177794666832,0.0,1.0
C12325,0.7898107675975106,1.0,0.6342053174713898,0.6644594363712771,0.6916916916916916,0.0,1.0,0.6591591591591591,1.0,0.0,0.0,0.7492492492492493,0.3433433433433434,0.5920729882652901,0.9605443692550406,0.0,1.0
C12326,0.6059400814772002,1.0,0.5905905905905906,0.7407407407407407,0.0,0.0,0.6561561561561562,0.9139139139139139,0.0,0.0,0.0,0.5555555555555556,0.571071071071071,0.7802492924811052,0.44747689157165366,0.7157157157157157,0.13213213213213215
C12327,0.6767264721979561,1.0,0.8550040301630788,0.9160279495788959,0.4706206034404781,0.0,1.0,0.937937937937938,0.488988988988989,0.0,0.0,0.8903903903903904,0.9664664664664665,0.9341627633464815,0.584074544322175,0.7382382382382382,1.0
C12329,0.9661551858021772,1.0,0.6453211508250822,0.7424843266824509,0.5495503907792255,0.9127964247811322,0.47297297297297297,0.5425425425425425,0.524024024024024,0.9694694694694694,0.9264264264264264,0.6061061061061062,0.8218218218218218,0.8039134012111142,0.9115739823791396,0.0,1.0
C12330,0.43412465475732753,1.0,0.976848915393956,0.9752498347249811,0.9551503248367949,0.0,1.0,0.9209209209209209,0.7412412412412412,0.0,0.0,0.9439439439439439,0.8843843843843844,0.9500128564801338,0.3877334837195742,0.9414414414414414,1.0
C12331,0.5234044224283517,1.0,0.7398471063832837,0.8413511942998741,0.0,0.0,0.3128128128128128,0.6161161161161162,0.0,0.0,0.0,0.26576576576576577,0.3363363363363363,0.10699356791990909,0.4048437536947959,0.0,0.07557557557557557
C12332,0.49247466072852336,1.0,0.9946292727024301,0.9870934312510808,0.9952944437921681,0.0,1.0,1.0,1.0,0.0,0.0,0.9947219947219947,0.9294294294294294,0.9822157073994736,0.45830307629468336,0.924924924924925,1.0
C12333,0.14940736839139504,1.0,0.45504022776750047,0.0,0.6546546546546547,0.0,0.6366366366366366,0.0,0.6706706706706707,0.0,0.0,0.5555555555555556,0.7202202202202201,0.21004691357377742,0.22149799305601514,0.7382382382382382,1.0
C12334,0.9781911818334054,1.0,0.2912912912912913,0.5409945285599735,0.0,0.7548127659202188,0.26626626626626626,0.5425425425425425,0.0,0.7832832832832832,0.7097097097097097,0.26576576576576577,0.9814814814814814,0.75964394892819,0.9265179410472825,0.0,1.0
C12335,0.5181194743325421,1.0,0.2552552552552553,0.5075075075075075,0.0,0.522057544940204,0.26626626626626626,0.5425425425425425,0.0,0.5740740740740741,0.5665665665665666,0.26576576576576577,0.05855855855855856,0.21671145372522238,0.5960437029359041,0.0,1.0
C12336,0.4738482581029955,1.0,0.982804135753923,0.9839798952240205,0.9575352291890808,0.0,1.0,1.0,1.0,0.0,0.0,0.9887525562372186,0.5285285285285285,0.9412834789460024,0.48182835537139496,0.8658658658658658,1.0
C12337,0.4841850005827306,0.1046046046046046,0.39885727935547366,0.5432150058428579,0.5352299744724925,0.9056649929630348,0.5775775775775776,0.6121121121121121,0.6376376376376376,0.7482482482482482,0.9794794794794794,0.4614614614614615,0.5285285285285285,0.712873710114631,0.2581018706469087,0.0,0.0985985985985986
C12338,0.9221120761883203,1.0,0.5595136411596242,0.582459868384161,0.6792689373748176,0.9870177895776369,0.6366366366366366,0.7707707707707707,0.6706706706706707,0.994994994994995,0.9947447447447447,0.7102102102102101,0.914914914914915,0.9870975374036067,0.8324172829508613,0.6831831831831832,1.0
C12339,0.551366761486258,1.0,0.8044813575268845,0.8874543037654762,0.0,0.0,0.3153153153153153,0.6196196196196195,0.0,0.0,0.0,0.26576576576576577,0.2092092092092092,0.25844574449852564,0.4234162664184617,0.0,0.05455455455455456
C12340,0.727993580910817,1.0,0.36843645115703944,0.5708373167484352,0.4640516676769577,0.0,0.34184184184184185,0.6591591591591591,0.488988988988989,0.0,0.0,0.3238238238238238,0.7202202202202201,0.14820873525427997,0.46653517098839903,0.0,0.0
C12341,0.05051777182318312,0.1791791791791792,0.3156988527102113,0.5604198315378541,0.0,0.0,0.47297297297297297,0.8073073073073074,0.0,0.0,0.0,0.4614614614614615,0.5285285285285285,0.11589580572235618,0.08023237402826072,0.8658658658658658,1.0
C12342,0.7597973175999903,1.0,0.48093041138023834,0.5343120898676453,0.6346055614902691,0.8766823499890124,0.515015015015015,0.5425425425425425,0.5945945945945945,0.8953953953953955,0.9654654654654655,0.4964964964964965,0.7202202202202201,0.4379296735561125,0.7240060224701768,0.0,1.0
C12343,0.25835199204352255,1.0,0.7006973927575718,0.774371121063233,0.5995906277807588,0.0,0.7342342342342343,0.937937937937938,0.6706706706706707,0.0,0.0,0.8463463463463463,0.7892892892892893,0.5361356927327844,0.35640967364061416,0.6831831831831832,1.0
C12344,0.6208325922868183,1.0,0.0,0.0,0.0,0.5394639512076287,0.0,0.0,0.0,0.5740740740740741,0.5665665665665666,0.0,0.2092092092092092,0.20365032756577892,0.6455668694702534,0.0,1.0
C12345,0.33623155205117944,0.14814814814814814,0.47127073113424484,0.0,0.6705329861941683,0.0,0.6366366366366366,0.0,0.7412412412412412,0.0,0.0,0.7252252252252251,0.6166166166166166,0.6325661782478599,0.449133224325057,0.0,1.0
C12346,0.10863379367589422,0.07007007007007007,0.5349128191290371,0.7076297769032962,0.0,0.0,0.47297297297297297,0.8073073073073074,0.0,0.0,0.0,0.4269269269269269,0.7202202202202201,0.11228073651100716,0.07942280725927067,0.0,1.0
C12347,0.9663211680652993,1.0,0.9569163974594348,0.9699508362919936,0.8308961081620909,0.9780341278609339,1.0,1.0,0.8323323323323324,0.9889889889889889,0.98998998998999,0.9519519519519519,0.944944944944945,0.9928613352427823,0.8943484848342956,0.6831831831831832,1.0
C12348,0.46549114206122033,1.0,0.8308283738612398,0.8973651196256106,0.5130952337254117,0.621664249676508,0.5980980980980981,0.8368368368368369,0.5945945945945945,0.7832832832832832,0.7097097097097097,0.7252252252252251,0.6856856856856857,0.6671680674878772,0.48867839330518387,0.0,1.0
C12349,0.8142318961895104,1.0,0.5461402914112989,0.71430786958948,0.0,0.9154999723027109,0.3883883883883884,0.7237237237237237,0.0,0.8508508508508509,0.7557557557557557,0.4964964964964965,0.46846846846846846,0.8808999580013476,0.81894801620041,0.6831831831831832,1.0
C12350,0.05274569160387019,0.2827827827827828,0.403719160000567,0.6279684381165094,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6501501501501501,0.7202202202202201,0.12800593186352954,0.0572783425035366,0.8008008008008007,1.0
C12351,0.698221246786768,1.0,0.6560478578649812,0.0,0.8296313494437917,0.0,0.5590590590590591,0.0,0.6706706706706707,0.0,0.0,0.4964964964964965,0.2092092092092092,0.6721823737705154,0.9649793526615297,0.0,1.0
C12352,0.1799882063338524,0.14814814814814814,0.24254115814237198,0.4940940940940941,0.0,0.7048352359691091,0.26626626626626626,0.5425425425425425,0.0,0.5740740740740741,0.6506506506506506,0.26576576576576577,0.7202202202202201,0.693702784458043,0.11134986632728605,0.7627627627627628,1.0
C12353,0.6455626997434057,1.0,0.3464739862890992,0.5851355538126167,0.0,0.0,0.47297297297297297,0.8073073073073074,0.0,0.0,0.0,0.4614614614614615,0.2092092092092092,0.22602765094430957,0.57840383525736,0.0,1.0
C12354,0.6860595474879938,1.0,0.4287405124175896,0.6458137922046174,0.0,0.0,0.34184184184184185,0.6591591591591591,0.0,0.0,0.0,0.36236236236236236,0.27627627627627627,0.49293716961167805,0.6729702020759711,0.0,1.0
C12355,0.37474331572021696,1.0,0.6730675335751941,0.7933050550506168,0.0,0.0,0.34184184184184185,0.6591591591591591,0.0,0.0,0.0,0.3238238238238238,0.8843843843843844,0.55954865816514,0.3579803484948326,0.0,1.0
C12356,0.5177064585386252,1.0,0.7548960203937409,0.8302878657694522,0.5474838576243735,0.0,0.5980980980980981,0.6591591591591591,0.6706706706706707,0.0,0.0,0.6501501501501501,0.12862862862862862,0.6105491531678329,0.9440290193261761,0.0,1.0
C12357,0.41719003504669644,1.0,0.9091387505723744,0.9199098263468761,0.8373641912180717,0.0,1.0,0.8368368368368369,0.7412412412412412,0.0,0.0,0.8758758758758758,0.46846846846846846,0.7567794768615594,0.34627412910517497,0.6831831831831832,1.0
C12358,0.6171396273354539,1.0,0.7809254218766176,0.0,0.9158041254261603,0.0,1.0,0.0,1.0,0.0,0.0,0.8903903903903904,0.3363363363363363,0.6735881792493722,0.9563667708743915,0.0,1.0
C12359,0.93453077330873,1.0,0.8953359266428672,0.816494072255218,0.9373655334012646,0.9681780044512707,0.7342342342342343,0.8633633633633633,0.7807807807807807,0.9694694694694694,0.986986986986987,0.8808808808808808,0.8468468468468469,0.610840953175083,0.9202609294068744,0.0,1.0
C12360,0.07231626119653008,0.047547547547547545,0.36231283614727955,0.5966216248566402,0.0,0.0,0.34184184184184185,0.6591591591591591,0.0,0.0,0.0,0.26576576576576577,0.46846846846846846,0.5206343282121509,0.1214737985386388,0.0,1.0
C12361,0.2685784298974936,1.0,0.3072820006436056,0.0,0.5075272534352449,0.0,0.6781781781781782,0.0,0.7807807807807807,0.0,0.0,0.5815815815815816,0.8843843843843844,0.2094176920775819,0.38284566685722476,0.0,1.0
C12362,0.3208801040785968,1.0,0.8865918211531879,0.8970941766522181,0.8377381987623381,0.0,1.0,0.937937937937938,0.6706706706706707,0.0,0.0,0.8703703703703703,0.6856856856856857,0.4853399285786066,0.43010730969724176,0.7627627627627628,1.0
C12363,0.6575828462731111,1.0,0.0,0.0,0.0,0.5257370639735016,0.0,0.0,0.0,0.6996996996996997,0.6506506506506506,0.0,0.2092092092092092,0.20745403093333303,0.5873072198078692,0.0,1.0
C12364,0.7132233024846323,1.0,0.7443198505113258,0.0,0.890946618563847,0.0,1.0,0.0,1.0,0.0,0.0,0.8198198198198199,0.571071071071071,0.25007747400289443,0.7008516853564608,0.0,1.0
C12365,0.4036323997781631,0.1791791791791792,0.7574293830957284,0.8547244202216904,0.0,0.0,0.26626626626626626,0.5425425425425425,0.0,0.0,0.0,0.26576576576576577,0.3133133133133133,0.6205145483673671,0.12432270976241461,0.0,1.0
C12366,0.572895929605567,0.2827827827827828,0.2552552552552553,0.5075075075075075,0.0,0.0,0.3063063063063063,0.6071071071071071,0.0,0.0,0.0,0.26576576576576577,0.12862862862862862,0.1781907408582613,0.5495493478865887,0.0,0.13213213213213215
C12367,0.9663759669168897,1.0,0.9581163463662686,0.9715712609068893,0.8228336905064126,0.8230003464207616,1.0,1.0,0.5560560560560561,0.7832832832832832,0.7557557557557557,0.9729729729729729,0.9404878851454194,0.7387389868421881,0.9097857462795474,0.0,1.0
C12368,0.07062122503757286,0.07007007007007007,0.2792071626645922,0.5299308845320717,0.0,0.0,0.26626626626626626,0.5425425425425425,0.0,0.0,0.0,0.26576576576576577,0.571071071071071,0.04681308892521592,0.0363373971272606,0.0,1.0
C12369,0.6594995515018494,1.0,0.3773898656194547,0.6083110610027412,0.0,0.8530548513677895,0.7342342342342343,0.937937937937938,0.0,0.9284284284284284,0.9619619619619619,0.6916916916916918,0.27627627627627627,0.826157926459942,0.7881497766694585,0.6831831831831832,1.0
C12370,0.5320698741290547,0.1791791791791792,0.0,0.0,0.0,0.7753693867805593,0.0,0.0,0.0,0.6351351351351351,0.5665665665665666,0.0,0.2092092092092092,0.16814595077032132,0.5435210374371321,0.0,0.13213213213213215
C12371,0.5234032140151634,1.0,0.0,0.0,0.0,0.7544465284875482,0.0,0.0,0.0,0.7832832832832832,0.7557557557557557,0.0,0.12862862862862862,0.6596693658346056,0.5503161556901103,0.0,1.0
C12372,0.3934472882136548,1.0,0.8226351100984715,0.6247438361595328,0.9243878201988176,0.0,1.0,0.7237237237237237,0.8323323323323324,0.0,0.0,0.8953953953953954,0.7892892892892893,0.7118221964909917,0.34335787543631635,0.0,1.0
C12373,0.8566387974837423,1.0,0.0,0.0,0.0,0.7678232105647137,0.0,0.0,0.0,0.8953953953953955,0.8873873873873874,0.0,0.7892892892892893,0.5552457088201007,0.8744690756327446,0.0,1.0
C12374,0.579550641065689,1.0,0.5195948703084806,0.0,0.7141085260017297,0.0,1.0,0.0,1.0,0.0,0.0,0.6501501501501501,0.2092092092092092,0.2380350924840483,0.5997617355512144,0.0,1.0
C12375,0.5167532598062059,0.1791791791791792,0.0,0.0,0.0,0.7789605689133816,0.0,0.0,0.0,0.6351351351351351,0.5665665665665666,0.0,0.2092092092092092,0.2348674606358888,0.5267674551540223,0.0,0.13213213213213215
C12376,0.5521143196661443,0.11861861861861862,0.0,0.0,0.0,0.9261594171760381,0.0,0.0,0.0,0.6996996996996997,0.6506506506506506,0.0,0.7202202202202201,0.8488175787696516,0.3667138318114232,0.0,1.0
C12377,0.9497053639484064,1.0,0.0,0.0,0.0,0.9099167629675602,0.0,0.0,0.0,0.8508508508508509,0.8718718718718719,0.0,0.8218218218218218,0.6630573602049097,0.9042527869386823,0.0,1.0
C12378,0.0,0.0,0.37241083400114866,0.6050222698155255,0.0,0.0,0.3153153153153153,0.6196196196196195,0.0,0.0,0.0,0.26576576576576577,0.7892892892892893,0.0,0.12154054688314829,0.0,0.05455455455455456
C12381,0.09194269850016494,0.14814814814814814,0.46859565447800744,0.0,0.6686291817050503,0.0,0.5590590590590591,0.0,0.6706706706706707,0.0,0.0,0.4964964964964965,0.3133133133133133,0.32116687316323583,0.1878079103725523,1.0,1.0
C12382,0.9210631278900171,1.0,0.8193091786171339,0.6433254698185029,0.9183252838588093,0.0,1.0,0.7237237237237237,1.0,0.0,0.0,0.9159159159159159,0.9664664664664665,0.7411796956018587,0.8319522044762832,0.0,1.0
C12383,0.8909414237717426,1.0,0.8366246457319638,0.7444690175533208,0.902995379936908,0.0,1.0,0.8368368368368369,1.0,0.0,0.0,0.8463463463463463,0.914914914914915,0.5658523190704174,0.8310759273835355,0.0,1.0
C12384,0.5803816871708416,1.0,0.9891430213366204,0.9879515078081283,0.975747847384434,0.0,1.0,1.0,1.0,0.0,0.0,0.985985985985986,0.8998998998998999,0.9713119819389727,0.4407129183415047,0.7627627627627628,1.0
C12385,0.5858061812578188,0.2827827827827828,0.7346282916462887,0.5890890890890891,0.8621640342672627,0.8171737100004007,0.7342342342342343,0.5425425425425425,0.7807807807807807,0.8508508508508509,0.9159159159159159,0.8008008008008007,0.25975975975975973,0.8396848190834006,0.8475582585787717,0.0,1.0
C12386,0.7546624924428634,1.0,0.0,0.0,0.0,0.7719317391699796,0.0,0.0,0.0,0.5740740740740741,0.6506506506506506,0.0,0.46846846846846846,0.3070167126655721,0.7751774150190547,0.0,1.0
C12387,0.3419174805111085,1.0,0.802626115331646,0.7531011277090836,0.8552985610173806,0.0,1.0,0.6591591591591591,1.0,0.0,0.0,0.8703703703703703,0.7202202202202201,0.6362461447558803,0.38030897371364214,0.0,1.0
C12388,0.0940927991805323,0.2827827827827828,0.3838825846613387,0.612763556008839,0.0,0.5315404605435953,0.34184184184184185,0.6591591591591591,0.0,0.5740740740740741,0.5665665665665666,0.3238238238238238,0.8648648648648649,0.08392952182170237,0.0431804138385782,0.0,1.0
C12389,0.44798587781444466,0.23873873873873874,0.7569806527839315,0.758348712753825,0.7765967156108183,0.6473927499951616,0.6176176176176176,0.7487487487487487,0.6576576576576576,0.8218218218218218,0.6506506506506506,0.6916916916916918,0.05855855855855856,0.403505797973271,0.5354785756946944,0.7847847847847848,0.03303303303303304
C12390,0.1969929292402254,1.0,0.6559735819948154,0.617117117117117,0.7716626114899775,0.0,1.0,0.5425425425425425,1.0,0.0,0.0,0.6916916916916918,0.571071071071071,0.34110762534955186,0.34779864959316376,0.9414414414414414,1.0
C12391,0.8082384318936587,1.0,0.6531298270103689,0.5625625625625625,0.8011685813800618,0.6610088312773493,0.6366366366366366,0.5425425425425425,0.6706706706706707,0.5740740740740741,0.5665665665665666,0.6061061061061062,0.5285285285285285,0.5227393282326069,0.74689932368869,0.0,1.0
C12392,0.5065887489361816,1.0,0.0,0.0,0.0,0.5432885112507533,0.0,0.0,0.0,0.5740740740740741,0.5665665665665666,0.0,0.05855855855855856,0.1146508154752249,0.40599740313694654,0.0,1.0
C12393,0.5825336989037827,1.0,0.0,0.0,0.0,0.5357724333696982,0.0,0.0,0.0,0.7832832832832832,0.7097097097097097,0.0,0.12862862862862862,0.18029965392185318,0.5377004489875624,0.0,1.0
C12394,0.05266412284128703,0.047547547547547545,0.35906356472773776,0.0,0.5596522147627946,0.0,0.43243243243243246,0.0,0.5560560560560561,0.0,0.0,0.3958958958958959,0.7202202202202201,0.10121280642584747,0.03327240313681698,0.8373373373373374,1.0
C12395,0.8414029479015412,1.0,0.3705252412619149,0.6037737855919674,0.0,0.6359490498593936,0.34184184184184185,0.6591591591591591,0.0,0.6996996996996997,0.8253253253253253,0.36236236236236236,0.46846846846846846,0.50574609408774,0.9782526533784919,0.0,1.0
C12396,0.10361941533257556,0.028528528528528527,0.0,0.0,0.0,0.6652120020822087,0.0,0.0,0.0,0.5740740740740741,0.7942942942942943,0.0,0.7202202202202201,0.7827156921101781,0.033433943516192784,1.0,1.0
C12397,0.5675184664377781,1.0,0.3258115219006782,0.5699218140272232,0.0,0.9641751663726931,0.3883883883883884,0.7237237237237237,0.0,0.9284284284284284,0.8508508508508508,0.36236236236236236,0.2092092092092092,0.9036435534596464,0.4750774690455031,0.7382382382382382,1.0
C12398,0.1831821000688471,0.2827827827827828,0.7374427680091996,0.0,0.8859145181128713,0.0,1.0,0.0,1.0,0.0,0.0,0.7102102102102101,0.6546546546546547,0.5686318631686467,0.20971975897214304,0.9049049049049049,1.0
C12399,0.015006326767926948,0.07007007007007007,0.23891044423042995,0.4896307296048183,0.0,0.0,0.43243243243243246,0.7707707707707707,0.0,0.0,0.0,0.3958958958958959,0.983983983983984,0.030938137974944303,0.010715788220922682,0.7382382382382382,1.0
C12400,0.5654435086200325,1.0,0.7536939720704883,0.6931773002346461,0.8365428837015098,0.0,1.0,0.7707707707707707,1.0,0.0,0.0,0.9184184184184183,0.3798798798798799,0.2674353143288417,0.5695221630259506,0.0,1.0
C12401,0.3156714980441431,1.0,0.2933418044859352,0.5425425425425425,0.0,0.0,0.26626626626626626,0.5425425425425425,0.0,0.0,0.0,0.3238238238238238,0.6011011011011012,0.22836634869252045,0.4079529330754133,0.0,1.0
C12402,0.9709778343579748,1.0,0.0,0.0,0.0,0.8687710899597101,0.0,0.0,0.0,0.7832832832832832,0.8253253253253253,0.0,0.993993993993994,0.8772522093643889,0.8870514303319625,0.0,1.0
C12403,0.649948343359241,1.0,0.637249692063673,0.5097395532178141,0.8044585903766915,0.722739157805523,0.5980980980980981,0.5425425425425425,0.6376376376376376,0.6996996996996997,0.7097097097097097,0.7252252252252251,0.8218218218218218,0.29603309586836485,0.5408336116853035,0.0,1.0
C12404,0.3505564262785695,1.0,0.881426532032305,0.9209007006153841,0.6524099699995021,0.5678979384251666,0.7342342342342343,0.8853853853853854,0.6376376376376376,0.5740740740740741,0.5665665665665666,0.7807807807807807,0.8998998998998999,0.794700510559672,0.26161382372887076,0.9324324324324325,1.0
C12405,0.9029921795237784,1.0,0.8986310037157331,0.8277477470366292,0.9352077161061013,0.0,1.0,0.8853853853853854,1.0,0.0,0.0,0.8758758758758758,0.6546546546546547,0.7756715898912276,0.9161488905905601,0.0,1.0
C12406,0.10414898876834901,0.13363363363363362,0.37544657628339634,0.0,0.5758735052526391,0.0,0.7002002002002001,0.0,0.7232232232232232,0.0,0.0,0.4614614614614615,0.571071071071071,0.1958478110287905,0.053188729122968,0.0,0.03303303303303304
C12407,0.37784880863753517,1.0,0.9254015309458365,0.0,0.9844292858277539,0.0,1.0,0.0,1.0,0.0,0.0,0.7372372372372372,0.9294294294294294,0.8630096163242251,0.292740426468074,0.8763763763763763,1.0
C12408,0.8418433646266031,1.0,0.30389861763552106,0.5510098806086919,0.0,0.6990149116611747,0.26626626626626626,0.5425425425425425,0.0,0.6996996996996997,0.6506506506506506,0.26576576576576577,0.5285285285285285,0.4217824678512573,0.7857860792192295,0.0,1.0
C12409,0.38942733724569584,0.0920920920920921,0.9170784866357635,0.8966633215222533,0.9186930949839385,0.5920934531805571,1.0,0.7707707707707707,1.0,0.5740740740740741,0.6506506506506506,0.9394394394394394,0.5285285285285285,0.8520225361826627,0.11860313907889126,0.0,1.0
C12410,0.9308931142631358,1.0,0.8868904020741529,0.8457764268731324,0.9120442762044451,0.9921221851290553,0.6366366366366366,0.7707707707707707,0.7042042042042043,0.9519519519519519,0.9019019019019019,0.8858858858858858,0.991991991991992,0.8217327252473433,0.8408668496113517,0.0,1.0
C12411,0.8823354230619054,1.0,0.23136331333564714,0.484328609269647,0.0,0.0,0.34184184184184185,0.6591591591591591,0.0,0.0,0.0,0.3238238238238238,0.914914914914915,0.9633598110550188,0.8008874662822404,0.6831831831831832,1.0
C12412,0.6671060442174362,1.0,0.9475474518865017,0.9493193135320422,0.9107563500477497,0.856007969010113,1.0,1.0,1.0,0.8953953953953955,0.8253253253253253,0.9369369369369369,0.8648648648648649,0.8901530465458793,0.5912158992556069,0.0,1.0
